Betreiber,Anzeigename,Status,Art der Ladeeinrichtung,Anzahl Ladepunkte,Nennleistung [kW],Inbetriebnahmedatum,Straße,Hausnummer,PLZ,Ort,Volladresse,location,Latitude,Longitude,Stadtteil,Begründung
,AC-0342,Geplant 2030,Normalladeeinrichtung,1,22,,,,,Karlsruhe,,,48.9791492,8.4506945,Wolfartsweier,AC score=5; ist_ac=0
,DC-0001,Geplant 2030,Schnellladeeinrichtung,12,300,,,,,Karlsruhe,,,49.0295572,8.34300355,Knielingen,DC-hub score=100 (fuel)
,DC-0002,Geplant 2030,Schnellladeeinrichtung,12,300,,,,,Karlsruhe,,,48.963945333333335,8.472491566666667,Hohenwettersbach,DC-hub score=80 (parking)
,DC-0003,Geplant 2030,Schnellladeeinrichtung,12,300,,,,,Karlsruhe,,,49.00539336666666,8.321205366666666,Daxlanden,DC-hub score=80 (parking)
,DC-0004,Geplant 2030,Schnellladeeinrichtung,12,300,,,,,Karlsruhe,,,49.005416499999995,8.500475,Grötzingen,DC-hub score=80 (parking)
,DC-0005,Geplant 2030,Schnellladeeinrichtung,12,300,,,,,Karlsruhe,,,49.006168,8.379845524999999,Weststadt,DC-hub score=80 (parking)
,DC-0006,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,49.048460979999994,8.378843960000001,Neureut,DC-hub score=80 (parking)
,DC-0007,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,48.993679225,8.336886775,Daxlanden,DC-hub score=80 (parking)
,DC-0008,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,49.03114866666667,8.342183866666668,Knielingen,DC-hub score=80 (parking)
,DC-0009,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,48.99708423333334,8.456608833333334,Durlach,DC-hub score=80 (fuel)
,DC-0010,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,49.01521233333333,8.435502933333334,Oststadt,DC-hub score=80 (fuel)
,DC-0011,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,49.03353473333334,8.395443866666668,Neureut,DC-hub score=80 (fuel)
,DC-0012,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,48.99652625,8.360130999999999,Grünwinkel,DC-hub score=80 (fuel)
,DC-0013,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,48.965788200000006,8.405423299999999,Rüppurr,DC-hub score=70 (fuel)
,DC-0014,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,48.9664269,8.4043778,Rüppurr,DC-hub score=70 (fuel)
,DC-0015,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,49.0082239,8.3267979,Mühlburg,DC-hub score=70 (fuel)
,DC-0016,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,48.9525461,8.4709706,Grünwettersbach,DC-hub score=70 (fuel)
,DC-0017,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,49.01137505,8.375131549999999,Weststadt,DC-hub score=70 (fuel)
,DC-0018,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,49.033404,8.4322549,Waldstadt,DC-hub score=70 (fuel)
,DC-0019,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,49.0054492,8.3791336,Südweststadt,DC-hub score=70 (fuel)
,DC-0020,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,49.005525966666674,8.411993466666667,Südstadt,DC-hub score=70 (retail)
,DC-0021,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,49.0047489,8.3872726,Südweststadt,DC-hub score=70 (fuel)
,DC-0022,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,49.011056749999995,8.50474945,Grötzingen,DC-hub score=60 (parking)
,DC-0023,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,49.00536303333333,8.497518133333333,Grötzingen,DC-hub score=60 (parking)
,DC-0024,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,49.03572462,8.436297620000001,Waldstadt,DC-hub score=60 (parking)
,DC-0025,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,48.987901,8.334304849999999,Daxlanden,DC-hub score=60 (parking)
,DC-0026,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,49.010331900000004,8.380498866666667,Weststadt,DC-hub score=60 (parking)
,DC-0027,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,49.00464729473684,8.411923431578947,Südstadt,DC-hub score=60 (parking)
,DC-0028,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,49.00495947500001,8.382848975,Südweststadt,DC-hub score=60 (parking_entrance)
,DC-0029,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,49.0311641,8.4387963,Waldstadt,DC-hub score=60 (parking)
,DC-0030,Geplant 2030,Schnellladeeinrichtung,8,150,,,,,Karlsruhe,,,49.007611499999996,8.41713715,Oststadt,DC-hub score=60 (parking)
,DC-0031,Geplant 2030,Schnellladeeinrichtung,6,150,,,,,Karlsruhe,,,49.005912349999996,8.390210866666667,Innenstadt-West,DC-hub score=60 (parking)
,DC-0032,Geplant 2030,Schnellladeeinrichtung,6,150,,,,,Karlsruhe,,,49.04268675,8.3255181,Knielingen,DC-hub score=60 (parking)
,DC-0033,Geplant 2030,Schnellladeeinrichtung,6,150,,,,,Karlsruhe,,,49.01375555,8.424509700000002,Oststadt,DC-hub score=60 (parking)
,DC-0034,Geplant 2030,Schnellladeeinrichtung,6,150,,,,,Karlsruhe,,,48.9944305,8.4432788,Durlach,DC-hub score=60 (parking)
,DC-0035,Geplant 2030,Schnellladeeinrichtung,6,150,,,,,Karlsruhe,,,49.027657899999994,8.45464548,Hagsfeld,DC-hub score=60 (parking)
